Epoch,Training Loss,Validation Loss
1,0.03329898416996002,0.011361557990312576
2,0.00504173943772912,0.006356634199619293
3,0.0043219332583248615,0.005480418913066387
4,0.0039317370392382145,0.0050695207901299
5,0.003640448907390237,0.004631380550563335
6,0.003320355899631977,0.004258826375007629
7,0.003058908972889185,0.0037007310893386602
8,0.0028324881568551064,0.003519223304465413
9,0.0026311390101909637,0.0032006402034312487
10,0.00247597717680037,0.003029061248525977
11,0.0023010128643363714,0.002870970405638218
12,0.002185606397688389,0.0029223624151200056
13,0.0020797678735107183,0.0027680927887558937
14,0.002012187847867608,0.0025459835305809975
15,0.0019414915004745126,0.0025729441549628973
16,0.001868066843599081,0.0022318039555102587
17,0.0017986383754760027,0.002220693975687027
18,0.0017534911166876554,0.0018846843158826232
19,0.0017053657211363316,0.001983019057661295
20,0.0016665443545207381,0.0019896584562957287
21,0.0016269395127892494,0.0017953937640413642
22,0.0015956718707457185,0.0016186980064958334
23,0.0015536702703684568,0.0017219186993315816
24,0.0015155174769461155,0.0015971590764820576
25,0.0014892115723341703,0.0015269595896825194
26,0.0014700269093737006,0.001506763743236661
27,0.001432135351933539,0.001456981641240418
28,0.0014199381694197655,0.0016358242137357593
29,0.001395184313878417,0.0014184212777763605
30,0.0013814776903018355,0.0013812434626743197
31,0.001356974127702415,0.0013278326950967312
32,0.001345276366919279,0.001304088393226266
33,0.001347925397567451,0.0013086966937407851
34,0.0013137090718373656,0.0012966744834557176
35,0.0012877084081992507,0.0013240220723673701
36,0.0012733932817354798,0.0012654809979721904
37,0.0012598298490047455,0.0012285227421671152
38,0.0012537379516288638,0.001220518839545548
39,0.0012403567088767886,0.0013007026864215732
40,0.0012333443155512214,0.0012309654848650098
41,0.0012201868230476975,0.001349335303530097
42,0.0012199770426377654,0.0011732536368072033
43,0.0012076847488060594,0.0011872824979946017
44,0.0011865278938785195,0.0012103922199457884
45,0.001182939624413848,0.001194391748867929
46,0.0011800031643360853,0.0011728440877050161
47,0.0011839305516332388,0.001164342975243926
48,0.0011685850331559777,0.0011879150988534093
49,0.001154285972006619,0.0012138881720602512
50,0.0011587420012801886,0.0011941269040107727
51,0.0011489158496260643,0.001226936699822545
52,0.0011470201425254345,0.0011463898699730635
53,0.001137644168920815,0.0011829541763290763
54,0.0011348742991685867,0.001175316167064011
55,0.001148116891272366,0.0012160043697804213
56,0.001139169791713357,0.001147596281953156
57,0.001126796123571694,0.0011364745441824198
58,0.0011380878277122974,0.0011323976796120405
59,0.0011237390572205186,0.0012426602188497782
60,0.001119196298532188,0.0011412071762606502
61,0.0011161734582856297,0.0011493607889860868
62,0.0011091872584074736,0.0011368293780833483
63,0.0011012502945959568,0.0011489475145936012
64,0.001095663639716804,0.0011785863898694515
65,0.0010961868101730943,0.001132120960392058
66,0.0010891177225857973,0.0011264779604971409
67,0.001090843346901238,0.0011208852520212531
68,0.0010810219682753086,0.0011462671682238579
69,0.0010772037785500288,0.0011136834509670734
70,0.0010771711822599173,0.0010978877544403076
71,0.0010792393004521728,0.0011427856516093016
72,0.001062894589267671,0.0011091119376942515
73,0.0010622539557516575,0.001097647356800735
74,0.0010588114382699132,0.0011047536972910166
75,0.0010420366888865829,0.0010856246808543801
76,0.001037553884088993,0.0010876250453293324
77,0.001035332097671926,0.001115336432121694
78,0.0010319638531655073,0.0010779750300571322
79,0.0010257482063025236,0.0010741763981059194
80,0.0010189651511609554,0.0010766958585008979
81,0.00101397221442312,0.0012083562323823571
82,0.001008448307402432,0.0010522252414375544
83,0.0009926031343638897,0.001058820285834372
84,0.0009774659993126988,0.0010732327355071902
85,0.0009623689693398774,0.0011007256107404828
86,0.00095048185903579,0.0010255693923681974
87,0.0009122959454543889,0.0009337901719845831
88,0.0008678973536007106,0.0008771581342443824
89,0.0008325546514242887,0.0008616163395345211
90,0.0008151617366820574,0.0008588861091993749
91,0.0008119865669868886,0.0008709824760444462
92,0.0007857237942516804,0.0009156983578577638
93,0.0007731429650448263,0.0008323696092702448
94,0.0007662986754439771,0.0008415196789428592
95,0.00076244305819273,0.0008841806557029486
96,0.0007420164183713496,0.0008660834282636642
97,0.0007356455898843706,0.0009040496661327779
98,0.0007291658548638225,0.0008505757432430983
99,0.0007212381460703909,0.0008819628274068236
100,0.000700261676684022,0.0008170705987140536
101,0.0006932586547918618,0.0007745170150883496
102,0.0006627655238844454,0.0007933464949019253
103,0.000651341222692281,0.0007090458530001342
104,0.0006492959801107645,0.0006884770118631423
105,0.0006426713080145419,0.0006972670089453459
106,0.000628511537797749,0.0006776471855118871
107,0.0006177376490086317,0.000883778091520071
108,0.0006122668273746967,0.0008765303646214306
109,0.00062447355594486,0.000650449306704104
110,0.0006075666751712561,0.000736043497454375
111,0.0006084930500946939,0.0006434264359995723
112,0.0005966651369817555,0.0006733232294209301
