Epoch,Training Loss,Validation Loss
1,0.021933725103735924,0.016266651451587677
2,0.010224276222288609,0.009254029020667076
3,0.006867587566375732,0.0029419639613479376
4,0.0050257002003490925,0.002638310194015503
5,0.004460400901734829,0.002000034088268876
6,0.004128295462578535,0.001945525174960494
7,0.0037377518601715565,0.002977600321173668
8,0.0034515566658228636,0.001548645319417119
9,0.0032491213642060757,0.0021258583292365074
10,0.0029489388689398766,0.0027243182994425297
11,0.002812474500387907,0.0022717234678566456
12,0.0026271140668541193,0.0027073065284639597
13,0.0024663754738867283,0.0012623198563233018
14,0.002302994020283222,0.0015503630274906754
15,0.0021718312054872513,0.00198898883536458
16,0.002005206421017647,0.0016852205153554678
17,0.0018940098816528916,0.0016030388651415706
18,0.0018232748843729496,0.0015630110865458846
19,0.0017114316578954458,0.0014257770963013172
20,0.001639008172787726,0.0012613259023055434
21,0.0015358570963144302,0.0015746013959869742
22,0.0014905199641361833,0.0019316793186590075
23,0.0014241092139855027,0.0013017557794228196
24,0.0013443781062960625,0.0012602882925421
25,0.0012944410555064678,0.0011466896394267678
26,0.0012660423526540399,0.0014727889792993665
27,0.0012436769902706146,0.0010841566836461425
28,0.0011787248076871037,0.001130257616750896
29,0.001162729924544692,0.0012738419463858008
30,0.0011327466927468777,0.0012307383585721254
31,0.001118074869737029,0.0013673566281795502
32,0.0011240460444241762,0.0013451790437102318
33,0.0011064755963161588,0.0012499174335971475
34,0.0010828770464286208,0.0011559446575120091
35,0.0010749828070402145,0.0015769711462780833
36,0.0010738302953541279,0.0011466960422694683
37,0.0010580172529444098,0.001167848939076066
38,0.0010493543231859803,0.001282309414818883
39,0.001046957215294242,0.0011788515839725733
40,0.001036762841977179,0.0012024178868159652
41,0.0010218208190053701,0.0014412766322493553
42,0.0010066281538456678,0.0010798126459121704
43,0.0010038381442427635,0.001433069002814591
44,0.0009939097799360752,0.0012569226091727614
45,0.0009808727772906423,0.0010448395041748881
46,0.000964999315328896,0.001055938540957868
47,0.0009350721957162023,0.0011292446870356798
48,0.0009089555242098868,0.0012479698052629828
49,0.0008932118653319776,0.0010851372499018908
50,0.0008360022911801934,0.0009965585777536035
51,0.0008162313024513423,0.0010331289377063513
52,0.0008126142784021795,0.000974530354142189
53,0.0007780557498335838,0.0010204470017924905
54,0.0007675432716496289,0.0011345833772793412
55,0.0007356556016020477,0.001042743562720716
56,0.0007209083996713161,0.0009828307665884495
57,0.00069484330015257,0.001107738702557981
58,0.0006878742715343833,0.0010051099816337228
59,0.0006748673622496426,0.0010901512578129768
60,0.0006609419942833483,0.0009857092518359423
61,0.0006442320882342756,0.0009542448096908629
62,0.0006283033872023225,0.0009181197383441031
63,0.0006351055344566703,0.0010097798658534884
64,0.0005998293636366725,0.0009415500680916011
65,0.0005967901088297367,0.0009281240636482835
66,0.0005794449243694544,0.0011798987397924066
67,0.0005804985412396491,0.0010143028339371085
68,0.0005538906552828848,0.0009374995715916157
69,0.0005437405779957771,0.0006780500407330692
70,0.0005269638495519757,0.0009374787332490087
71,0.0004998616059310734,0.0007858487660996616
72,0.0005158528801985085,0.0006930706440471113
73,0.0004852006968576461,0.0006408480112440884
74,0.0004527084238361567,0.0009278144570998847
75,0.0004496276087593287,0.0005509867914952338
76,0.00045454755309037864,0.0006856482941657305
77,0.0004372179100755602,0.0005753878504037857
78,0.00043807868496514857,0.0005652328254655004
79,0.0004371506511233747,0.00051930733025074
80,0.00042404854320921004,0.0004753583634737879
81,0.0004161641118116677,0.0006149928667582572
82,0.00040759012335911393,0.0007868302054703236
83,0.00041437704931013286,0.0006576181040145457
84,0.0004149366286583245,0.000672364782076329
85,0.0004100016667507589,0.0006194764282554388
86,0.0004005341907031834,0.0006087460205890238
87,0.0004035434394609183,0.0006890416261740029
88,0.0003981724730692804,0.0006014107493683696
89,0.000392123416531831,0.0006341085536405444
90,0.0003835405223071575,0.0006761831464245915
91,0.0003904317563865334,0.0005479429382830858
92,0.0003899814619217068,0.0006695389747619629
93,0.000382006517611444,0.0007450953708030283
94,0.0003878844145219773,0.0005351471481844783
95,0.00038247794145718217,0.0004491704166866839
96,0.000378016266040504,0.0004811978724319488
97,0.00037454921402968466,0.0007517506019212306
98,0.00037737085949629545,0.0005300834309309721
99,0.0003694008046295494,0.0005760564818046987
100,0.00036844873102381825,0.0005797636113129556
101,0.00036914963857270777,0.000646305619738996
102,0.0003718874941114336,0.0004406854568514973
103,0.0003665703989099711,0.000817001040559262
104,0.0003699660883285105,0.0010280631249770522
105,0.00036493639345280826,0.0004800745227839798
106,0.0003609678824432194,0.0006137012969702482
107,0.0003621529904194176,0.0007061977521516383
108,0.0003641035291366279,0.0005674540880136192
109,0.00035905541153624654,0.000537968531716615
110,0.00036313547752797604,0.0005987466429360211
111,0.00035282791941426694,0.0006897105486132205
112,0.00035152974305674434,0.0005265197833068669
113,0.00035566205042414367,0.00072910962626338
114,0.0003567897656466812,0.0007458867621608078
115,0.00035640480928122997,0.0006061599706299603
116,0.0003514607378747314,0.000772331201005727
117,0.0003533725393936038,0.0006883598980493844
102,,0.0004406854568514973
