Epoch,Training Loss,Validation Loss
1,0.012487029656767845,0.004347656853497028
2,0.003088380442932248,0.0023162842262536287
3,0.0022939492482692003,0.0022663676645606756
4,0.0019727658946067095,0.0021218794863671064
5,0.0017571613425388932,0.0015161691699177027
6,0.001599557464942336,0.0014111022464931011
7,0.0015071150846779346,0.0016623048577457666
8,0.0014319332549348474,0.0014114193618297577
9,0.001389441080391407,0.0013635415816679597
10,0.0013520934153348207,0.00191917410120368
11,0.0013360928278416395,0.0015241779619827867
12,0.0013131360756233335,0.001671260455623269
13,0.0012747986475005746,0.0012638557236641645
14,0.0012660094071179628,0.0012299984227865934
15,0.0012334053171798587,0.0013473537983372808
16,0.0012260882649570704,0.0015671580331400037
17,0.001184730208478868,0.0011124940356239676
18,0.0011531272903084755,0.0011624629842117429
19,0.0010735738324001431,0.0010479778284206986
20,0.0010117784840986133,0.0011997584952041507
21,0.0009985390352085233,0.0012401104904711246
22,0.0009752986952662468,0.0010874851141124964
23,0.0009584329091012478,0.0010589422890916467
24,0.0009596089366823435,0.0010198847157880664
25,0.0009663914679549634,0.0010343337198719382
26,0.0009038273710757494,0.0010180799290537834
27,0.0008838844369165599,0.0009990868857130408
28,0.0008799073402769864,0.0009995546424761415
29,0.0008626069175079465,0.0010033564176410437
30,0.0008374152821488678,0.0010376708814874291
31,0.0008143101586028934,0.0011161204893141985
32,0.0008041980909183621,0.000979925156570971
33,0.0007770965457893908,0.0009573189308866858
34,0.0007565749110653996,0.0009365499718114734
35,0.0007291280198842287,0.0008740160847082734
36,0.0006881540175527334,0.0008361888467334211
37,0.0006558199529536068,0.0009044212638400495
38,0.0006358639220707119,0.0007420520996674895
39,0.0006079094600863755,0.0007278294651769102
40,0.0005853808834217489,0.0007052323198877275
41,0.0005651719402521849,0.0008539023110643029
42,0.0005593545502051711,0.0006840553251095116
43,0.0005414094193838537,0.0009105693316087127
44,0.0005291440756991506,0.0007253934745676816
45,0.0005021009128540754,0.0005735555896535516
46,0.00048674677964299917,0.0005545717431232333
47,0.00046863246825523674,0.0005926063749939203
48,0.00045694707660004497,0.0005585560575127602
49,0.00043580078636296093,0.0006242173840291798
50,0.00042274879524484277,0.00052521942416206
51,0.00040461565367877483,0.0005370977451093495
52,0.0004031623248010874,0.0004979829536750913
53,0.00038384716026484966,0.0005167872877791524
54,0.0003691742313094437,0.0005157918785698712
55,0.00035789102548733354,0.00042169223888777196
56,0.00034354173112660646,0.0004627973830793053
57,0.0003340799594298005,0.00035813343129120767
58,0.0003195262688677758,0.00039467975147999823
59,0.0003029943909496069,0.0003304939018562436
60,0.00028570336871780455,0.00035035592736676335
61,0.0002793645253404975,0.0002984292805194855
62,0.0002658164594322443,0.000327597459545359
63,0.00025629770243540406,0.0002786314580589533
64,0.00025367943453602493,0.0002927163150161505
65,0.00024667332763783634,0.0003026583872269839
66,0.00023851997684687376,0.0002921476261690259
67,0.00023075836361385882,0.0002963297301903367
68,0.0002300712076248601,0.00028255177312530577
69,0.0002274052967550233,0.00026568450266495347
70,0.0002185992052545771,0.00026372625143267214
71,0.0002183847245760262,0.00027574339765124023
72,0.0002137696574209258,0.00026094570057466626
73,0.00021237062173895538,0.0003203786618541926
74,0.00020728349045384675,0.00032225652830675244
75,0.00020604758174158633,0.00023852229060139507
76,0.00020198481797706336,0.0002579535648692399
77,0.00020274444250389934,0.00024844115250743926
78,0.00019541633082553744,0.00022985659597907215
79,0.00018837994139175862,0.00027495500398799777
80,0.00019264427828602493,0.0002450651954859495
81,0.00019080557103734463,0.0002289708354510367
82,0.0001830188266467303,0.00023925841378513724
83,0.00018120778258889914,0.0002169213694287464
84,0.00018013989028986543,0.00022010919929016382
85,0.00017978566756937653,0.00021469677449204028
86,0.00017651417874731123,0.00022635651112068444
87,0.00017370398563798517,0.00023494125343859196
88,0.00017148733604699373,0.0002609141811262816
89,0.0001675341627560556,0.00021673621085938066
90,0.00016510886780451983,0.00022749420895706862
91,0.00016480605700053275,0.00024981750175356865
92,0.0001609967730473727,0.00021398001990746707
93,0.00016233748465310782,0.0002050336479442194
94,0.00015935298870317638,0.0001916792243719101
95,0.00015994289424270391,0.00021719200594816357
96,0.00015324603009503335,0.00019652546325232834
97,0.00015484709001611918,0.00019841046014335006
98,0.000154914305312559,0.00018829242617357522
99,0.00015178474131971598,0.00024269591085612774
100,0.0001451055723009631,0.0001733912358758971
101,0.00014802713121753186,0.0002017580409301445
102,0.000145385813084431,0.00021379189274739474
103,0.00014267607184592634,0.0001908520353026688
104,0.0001437280880054459,0.00022866748622618616
105,0.00013858065358363092,0.00017353679868392646
106,0.00014086357259657234,0.000193266270798631
107,0.00013843027409166098,0.0001763390755513683
108,0.00013663966092281044,0.00018342268595006317
109,0.00013648679305333644,0.00020921208488289267
110,0.00013647775631397963,0.00017980638949666172
111,0.00013252568896859884,0.00017505610594525933
112,0.0001316943089477718,0.0001734891557134688
113,0.00012957111175637692,0.00016861358017195016
114,0.0001313237298745662,0.0003037106362171471
115,0.00013179052621126175,0.0002620337763801217
116,0.0001278210838790983,0.0001878995099104941
117,0.00013025531370658427,0.0001562364341225475
118,0.00012837820395361632,0.00017108273459598422
119,0.00013043760554865003,0.00015494828403461725
120,0.00012644230446312577,0.00017840128566604108
121,0.0001243773876922205,0.00017511416808702052
122,0.00012413169315550476,0.00019975418399553746
123,0.00012535345740616322,0.00017981757991947234
124,0.00012467123451642692,0.00015665599494241178
125,0.00012391596101224422,0.00015980919124558568
126,0.000123059464385733,0.00016032728308346123
127,0.0001194285141536966,0.00025699002435430884
128,0.0001234305091202259,0.0001901784271467477
129,0.00011908275337191299,0.00016811388195492327
130,0.00012106533540645614,0.00019121321383863688
131,0.00011784002708736807,0.0001687731855781749
132,0.00011728072422556579,0.00019332970259711146
133,0.00011677936709020287,0.0002056151133729145
134,0.00012107228394597769,0.00025219807866960764
119,,0.00015494828403461725
