Epoch,Training Loss,Validation Loss
1,0.026008058339357376,0.011505736038088799
2,0.01148898247629404,0.009520616382360458
3,0.00981200858950615,0.007675066590309143
4,0.00839018914848566,0.006335502490401268
5,0.007035603281110525,0.004206108395010233
6,0.005945849232375622,0.004536157473921776
7,0.0052039348520338535,0.002659337129443884
8,0.004633649252355099,0.002407349646091461
9,0.00436075683683157,0.002622348489239812
10,0.004063290543854237,0.002200670540332794
11,0.0038923127576708794,0.00217745010741055
12,0.0036744545213878155,0.002178772119805217
13,0.0034865466877818108,0.0017414871836081147
14,0.0033358708024024963,0.0015309412265196443
15,0.003174286335706711,0.0016351067461073399
16,0.003091273596510291,0.0015656780451536179
17,0.0029333194252103567,0.001830206485465169
18,0.002833106555044651,0.0018129546660929918
19,0.002679625293239951,0.0014815349131822586
20,0.002604047767817974,0.0017961657140403986
21,0.0024965491611510515,0.0021268248092383146
22,0.002393000526353717,0.0015421820571646094
23,0.0022907366510480642,0.001769406720995903
24,0.002222971059381962,0.0015057559357956052
25,0.0021460256539285183,0.0013834600104019046
26,0.002053186995908618,0.0013753194361925125
27,0.0019724818412214518,0.001436735037714243
28,0.0018751116003841162,0.0017173979431390762
29,0.0018036297988146544,0.001307184691540897
30,0.0017503250855952501,0.0012110144598409534
31,0.0016897551249712706,0.0012571901315823197
32,0.0016019974136725068,0.0011421216186136007
33,0.0015122216427698731,0.0010550667066127062
34,0.0014430589508265257,0.0011349259875714779
35,0.001351360697299242,0.001073600142262876
36,0.0013209024909883738,0.0010395979043096304
37,0.0012700424995273352,0.0010669865878298879
38,0.0012235218891873956,0.0010322275338694453
39,0.0011964387958869338,0.0010603258851915598
40,0.0011395827168598771,0.0010530985891819
41,0.0011104658478870988,0.000997629715129733
42,0.0010754032991826534,0.0010333468671888113
43,0.0010368257062509656,0.0010861443588510156
44,0.001033514621667564,0.001099950517527759
45,0.0009983661584556103,0.0010731862857937813
46,0.0009607960237190127,0.0010419029276818037
47,0.0009552130359224975,0.0011542371939867735
48,0.0009291137102991343,0.001036525354720652
49,0.0009117806912399828,0.0010492095025256276
50,0.0009123572963289917,0.0010197767987847328
51,0.000900862505659461,0.0010907234391197562
52,0.0008766273967921734,0.0010315205436199903
53,0.0008654073462821543,0.001119190244935453
54,0.0008552184444852173,0.001108392491005361
55,0.0008460036478936672,0.00121437874622643
56,0.0008372344891540706,0.0011168007040396333
41,,0.000997629715129733
