Epoch,Training Loss,Validation Loss
1,0.011617128737270832,0.004547967109829187
2,0.003760821884498,0.002976441290229559
3,0.002886304398998618,0.0022822890896350145
4,0.002426827559247613,0.0017629603389650583
5,0.002131967106834054,0.001692808698862791
6,0.0019380481680855155,0.0015191102866083384
7,0.0018061529844999313,0.0014752467395737767
8,0.0017342733917757869,0.001651265542022884
9,0.0017147535691037774,0.001672103302553296
10,0.0016229260945692658,0.0014470414025709033
11,0.0015948815271258354,0.00125893612857908
12,0.0015737054636701941,0.002088825684040785
13,0.0015155685832723975,0.0012230838183313608
14,0.0015122347977012396,0.0012280228547751904
15,0.0014488346641883254,0.001484053093008697
16,0.001414262573234737,0.0014436650089919567
17,0.0013873395510017872,0.0013806861825287342
18,0.0013281552819535136,0.00138675922062248
19,0.001273053465411067,0.0012588715180754662
20,0.0012021157890558243,0.0010280667338520288
21,0.0011326665990054607,0.0010739162098616362
22,0.0010942677035927773,0.0012182777281850576
23,0.0010685102315619588,0.0010444672079756856
24,0.0010306629119440913,0.0011409356957301497
25,0.0009901027660816908,0.0011103483848273754
26,0.0009567083907313645,0.0009956879075616598
27,0.0009154934668913484,0.0010324252070859075
28,0.000881520623806864,0.0011182951275259256
29,0.000875157886184752,0.0010519850766286254
30,0.0008221007883548737,0.0009565938962623477
31,0.0007958211936056614,0.0010798146249726415
32,0.0007780980668030679,0.0010859047761186957
33,0.0007456757593899965,0.0009828945621848106
34,0.0007196285878308117,0.0011690836399793625
35,0.0006791278137825429,0.0010164666455239058
36,0.0006351583870127797,0.0009080371237359941
37,0.0006095435237511992,0.000810117635410279
38,0.0005810388829559088,0.0007948967395350337
39,0.0005621954915113747,0.0007813635165803134
40,0.000561356486286968,0.0007434372673742473
41,0.0005379325593821704,0.0008590106735937297
42,0.0005199871375225484,0.0006763269775547087
43,0.0005085556767880917,0.0008595489780418575
44,0.000485125434352085,0.0007367233047261834
45,0.0004839399189222604,0.0006255825865082443
46,0.0004618353850673884,0.0005695097497664392
47,0.0004547985445242375,0.0006181584903970361
48,0.0004477146139834076,0.0005214657285250723
49,0.00044329866068437696,0.0005236868746578693
50,0.0004297201812732965,0.000570610340218991
51,0.0004285635950509459,0.0005541348946280777
52,0.0004105292318854481,0.0005167469498701394
53,0.00039893639041110873,0.00046676743659190834
54,0.00039249376277439296,0.0006265469710342586
55,0.00037860480370000005,0.0004592762270476669
56,0.0003675539919640869,0.0004265116003807634
57,0.0003582813369575888,0.0004009824770037085
58,0.0003533063572831452,0.00046930622193031013
59,0.00033459588303230703,0.0005217387806624174
60,0.0003282221732661128,0.0003815294476225972
61,0.0003201466170139611,0.0004569219599943608
62,0.0003200538922101259,0.0004617712984327227
63,0.0003193338052369654,0.00037531121051870286
64,0.0003022395248990506,0.00044676539255306125
65,0.00029907727730460465,0.00039110970101319253
66,0.0002955459931399673,0.0003459979488980025
67,0.0002945645828731358,0.00037232699105516076
68,0.0002921123814303428,0.0003988506505265832
69,0.0002862006367649883,0.0003500637540128082
70,0.00027866099844686687,0.00036667182575911283
71,0.00027623368077911437,0.0004041904176119715
72,0.00026749292737804353,0.00035368194221518934
73,0.000265249254880473,0.0003930788952857256
74,0.0002634517732076347,0.0005036834045313299
75,0.00025423645274713635,0.0004520160728134215
76,0.0002494466316420585,0.00036026936140842736
77,0.00024740290245972574,0.0003923333715647459
78,0.000238133710809052,0.0003875436959788203
79,0.00023512868210673332,0.000376197713194415
80,0.00023070810129866004,0.000402875681174919
81,0.00022555494797416031,0.0003526798391249031
66,,0.0003459979488980025
