Epoch,Training Loss,Validation Loss
1,0.02986917272210121,0.01339042279869318
2,0.011444647796452045,0.013623137027025223
3,0.010511035099625587,0.012609275057911873
4,0.009926361963152885,0.011771639809012413
5,0.009397102519869804,0.012203008867800236
6,0.008694286458194256,0.008323192596435547
7,0.007085894700139761,0.004249421413987875
8,0.005850923713296652,0.004579106345772743
9,0.0053322347812354565,0.004723675549030304
10,0.00525207445025444,0.0036328525748103857
11,0.0049574910663068295,0.003951155114918947
12,0.0048095230013132095,0.004073586780577898
13,0.004637267906218767,0.005240903701633215
14,0.004400630947202444,0.0037455169949680567
15,0.004258002154529095,0.0038649418856948614
16,0.00406836299225688,0.003439765190705657
17,0.003965065814554691,0.00578431598842144
18,0.0038413454312831163,0.0036544206086546183
19,0.0036575335543602705,0.0023704166524112225
20,0.003523997263982892,0.0024452314246445894
21,0.003418117295950651,0.003364497795701027
22,0.0032687236089259386,0.0021667175460606813
23,0.0032056879717856646,0.002353030489757657
24,0.003189642447978258,0.0018538349540904164
25,0.002908868482336402,0.0019063233630731702
26,0.002878285711631179,0.0017240516608580947
27,0.002831097459420562,0.0018273517489433289
28,0.002719015348702669,0.0018413382349535823
29,0.002720426768064499,0.0015385797014459968
30,0.002665635198354721,0.0015799292596057057
31,0.002530698897317052,0.001887733698822558
32,0.0025319771375507116,0.0015379177639260888
33,0.002431667409837246,0.0016347039490938187
34,0.0024187008384615183,0.0013921932550147176
35,0.002340100472792983,0.0016805864870548248
36,0.00247538392432034,0.0015337500954046845
37,0.002280603861436248,0.001305208308622241
38,0.0022057369351387024,0.0012794255744665861
39,0.002189838793128729,0.0013606619322672486
40,0.002148350467905402,0.0011927338782697916
41,0.0020659815054386854,0.001164979417808354
42,0.002059296239167452,0.0012511882232502103
43,0.0020227732602506876,0.0011279614409431815
44,0.0020540598779916763,0.0015012978110462427
45,0.0020021353848278522,0.001086125848814845
46,0.0019150241278111935,0.0010935115860775113
47,0.0018940386362373829,0.0011436903150752187
48,0.0018610311672091484,0.0012002404546365142
49,0.0018417147221043706,0.0013926392421126366
50,0.0017793509177863598,0.001021532341837883
51,0.0017672834219411016,0.0010119668440893292
52,0.0017386360559612513,0.001027554739266634
53,0.0017757030436769128,0.0010006772354245186
54,0.0017117488896474242,0.0009921244345605373
55,0.0016771958908066154,0.0010031566489487886
56,0.0016734304372221231,0.001024555996991694
57,0.0016115055186673999,0.0009832915384322405
58,0.0015893102390691638,0.001080941641703248
59,0.0015919384313747287,0.0010625438299030066
60,0.0015545664355158806,0.0009882606100291014
61,0.0015234381426125765,0.001047490630298853
62,0.0015073512913659215,0.001064015319570899
63,0.001494032796472311,0.001144550507888198
64,0.0014811210567131639,0.000967133033555001
65,0.001434598001651466,0.0009612417779862881
66,0.001415381906554103,0.0009727174765430391
67,0.0014253907138481736,0.0009574730065651238
68,0.0014535912778228521,0.001180364633910358
69,0.0013934136368334293,0.0009770187316462398
70,0.001348228775896132,0.0010827314108610153
71,0.0013490713899955153,0.0010768170468509197
72,0.0013257231330499053,0.0009602223290130496
73,0.0012993158306926489,0.0011437339708209038
74,0.0012931558303534985,0.0009917760035023093
75,0.001276026014238596,0.0009489979711361229
76,0.0012740249512717128,0.0010902064386755228
77,0.0012739988742396235,0.0012668226845562458
78,0.001244936604052782,0.000957359210588038
79,0.0012577507877722383,0.0012085736962035298
80,0.0012264365795999765,0.0009918081341311336
81,0.0011914321221411228,0.0010050847195088863
82,0.0011877118377014995,0.0009949970990419388
83,0.0011680795578286052,0.0010495033347979188
84,0.0011495893122628331,0.0011598168639466166
85,0.001167044509202242,0.0009509283700026572
86,0.0011455025523900986,0.0010028356919065118
87,0.0011179103748872876,0.0010676493402570486
88,0.001123757567256689,0.0009590255795046687
89,0.001097547123208642,0.0009736554929986596
90,0.0010888369288295507,0.0009595286683179438
75,,0.0009489979711361229
