Epoch,Training Loss,Validation Loss
1,0.01157551072537899,0.005544127896428108
2,0.0037195864133536816,0.0036010860931128263
3,0.0026983737479895353,0.0025639666710048914
4,0.0019556682091206312,0.0019992287270724773
5,0.0016704377485439181,0.001710031065158546
6,0.0015027903718873858,0.0016012182459235191
7,0.0013982318341732025,0.0015554705169051886
8,0.0013022449566051364,0.0014455605996772647
9,0.001241724588908255,0.0013598623918369412
10,0.0011304739164188504,0.0012871514772996306
11,0.001066660857759416,0.0012057501589879394
12,0.0010193998459726572,0.001063781208358705
13,0.0009661163203418255,0.0010175523348152637
14,0.0009348676539957523,0.0010212053311988711
15,0.0009121183538809419,0.000983259524218738
16,0.0009035590337589383,0.0009764310671016574
17,0.0008803769596852362,0.0009710728190839291
18,0.0008884688140824437,0.0011065284488722682
19,0.0008777311886660755,0.0009566820226609707
20,0.0008688573143444955,0.0009531287360005081
21,0.0008618402061983943,0.0010086649563163519
22,0.0008590847137384117,0.0009557300945743918
23,0.0008512245840393007,0.00106992875225842
24,0.0008287150994874537,0.0009344395366497338
25,0.0008144343155436218,0.0009269323199987411
26,0.000804016541223973,0.0008640241576358676
27,0.0007840984035283327,0.000877100566867739
28,0.0007778061553835869,0.0009048004867509007
29,0.0007597568328492343,0.0009150170953944325
30,0.0007457462488673627,0.0008868323639035225
31,0.0007421826012432575,0.0008233446860685945
32,0.0007306983461603522,0.0008698756573721766
33,0.0007229940383695066,0.0008333082660101354
34,0.0007022153586149216,0.0007969886646606028
35,0.0006840037531219423,0.0008939526160247624
36,0.0006725643761456013,0.0007493336452171206
37,0.0006489015067927539,0.0008266641525551677
38,0.0006293909391388297,0.0007380288443528116
39,0.0006039306754246354,0.0007622542325407267
40,0.0005817165947519243,0.0006666560075245798
41,0.0005495526129379869,0.0005842168466188014
42,0.000517218082677573,0.0005598617717623711
43,0.0004921517102047801,0.0006308311130851507
44,0.0004929631832055748,0.0005316942115314305
45,0.00046409203787334263,0.0005004211561754346
46,0.0004503197269514203,0.00046806412865407765
47,0.00042642871267162263,0.00046040743472985923
48,0.00041912731830962,0.00041718906140886247
49,0.0004009301192127168,0.00043893701513297856
50,0.00039387488504871726,0.0004290076030883938
51,0.00039055279921740294,0.00042547957855276763
52,0.0003787726745940745,0.0004929908318445086
53,0.0003737422521226108,0.00042778137139976025
54,0.0003725940769072622,0.0004266102041583508
