Epoch,Training Loss,Validation Loss
1,0.011530723422765732,0.004924471024423838
2,0.0033231221605092287,0.0028836738783866167
3,0.002273518592119217,0.00231643277220428
4,0.0017651241505518556,0.0015912195667624474
5,0.0016555420588701963,0.001570509048178792
6,0.0015326434513553977,0.0014500552788376808
7,0.001470976392738521,0.0013815326383337379
8,0.0013836589641869068,0.0012602268252521753
9,0.0013233311474323273,0.0012064893962815404
10,0.001251995679922402,0.001504250685684383
11,0.0012163891224190593,0.0011538175167515874
12,0.0011601184960454702,0.0009328927262686193
13,0.0010554090840741992,0.0010311510413885117
14,0.0010251402854919434,0.0008992061484605074
15,0.0010044015944004059,0.0008771101711317897
16,0.000946605927310884,0.0011676810681819916
17,0.0009213789599016309,0.0008308141841553152
18,0.0008878447115421295,0.0008214038680307567
19,0.0008790753781795502,0.001007875893265009
20,0.0008358748164027929,0.0007075081812217832
21,0.000786269607488066,0.0006507987272925675
22,0.0007775948033668101,0.0007940991781651974
23,0.000758552283514291,0.0006824344745837152
24,0.0007396158180199564,0.0006523040938191116
25,0.0007238812395371497,0.0007397664594464004
26,0.0006893762038089335,0.0009554217685945332
27,0.0006684948457404971,0.0006297133513726294
28,0.0006544088828377426,0.0006165824015624821
29,0.0006226086406968534,0.0005609417567029595
30,0.0005694111459888518,0.0006074472330510616
31,0.0005195884150452912,0.00048523550503887236
32,0.0005111306090839207,0.0005236424622125924
33,0.00047884619561955333,0.0006178607000038028
34,0.00045427773147821426,0.0004821399925276637
35,0.0004402203194331378,0.00039372738683596253
36,0.0004224941076245159,0.000442726188339293
37,0.00040030403761193156,0.000380589219275862
38,0.00038883835077285767,0.0003225404070690274
39,0.00037424807669594884,0.0003421787987463176
40,0.00035623012809082866,0.00034806018811650574
41,0.00033981766318902373,0.00036636172444559634
42,0.00034108414547517896,0.0003534147108439356
43,0.0003216621989849955,0.0002834555634763092
44,0.0003150503907818347,0.0002968729240819812
45,0.00030513975070789456,0.0002820701338350773
46,0.0002958130498882383,0.00029838175396434963
47,0.0002861538960132748,0.00032092732726596296
48,0.0002803709066938609,0.0002724371151998639
49,0.0002758961054496467,0.0003106589138042182
50,0.00026353183784522116,0.00034505591611377895
51,0.0002660770551301539,0.0002866962749976665
52,0.0002545937604736537,0.000273923302302137
53,0.0002482221170794219,0.0002673323324415833
54,0.00023960860562510788,0.00025459667085669935
55,0.00024056783877313137,0.00026136141968891025
56,0.00024281293735839427,0.00023793512082193047
57,0.00022984623501542956,0.0003076413704548031
58,0.00022256202646531165,0.00027091309311799705
59,0.00022312134387902915,0.00026094901841133833
60,0.0002197306603193283,0.00027138087898492813
61,0.00021749248844571412,0.00031712051713839173
62,0.00020833892631344497,0.00022347406775224954
63,0.00021229252160992473,0.00024300030781887472
64,0.00020751633564941585,0.00024108297657221556
65,0.00019927008543163538,0.0002842789108399302
66,0.00019746435282286257,0.00022697210079059005
67,0.00019433275156188756,0.00022696821542922407
68,0.00019519083434715867,0.000245326868025586
69,0.00018636815366335213,0.00022680980328004807
70,0.00018992637342307717,0.0002623735344968736
71,0.00018195956363342702,0.00026599172269925475
72,0.00017960468539968133,0.00023000877990853041
73,0.00018196538439951837,0.0001909988495754078
74,0.0001744847249938175,0.00025608224677853286
75,0.00017112788918893784,0.00019824964692816138
76,0.0001741779560688883,0.00021235701569821686
77,0.00017534835205879062,0.00022625934798270464
78,0.00017488354933448136,0.00023846712429076433
79,0.00017449284496251494,0.00034116781898774207
80,0.00016759225400164723,0.0001956448977580294
81,0.00016221703845076263,0.00021456227113958448
82,0.0001603424607310444,0.00017674814444035292
83,0.00015775578503962606,0.00022437375446315855
84,0.00015873425581958145,0.00019185568089596927
85,0.00015832237841095775,0.00021654964075423777
86,0.00015436537796631455,0.0001713378878775984
87,0.00016249083273578435,0.0001926318509504199
88,0.00014887154975440353,0.00018310606537852436
89,0.00015355172217823565,0.00019651242473628372
90,0.00014706756337545812,0.00024381598632317036
91,0.0001482636434957385,0.00024172323173843324
92,0.00014442449901252985,0.00020863463578280061
93,0.00014508953609038144,0.000212583938264288
94,0.000145039040944539,0.00019180303206667304
95,0.000146870719618164,0.00020101982227060944
96,0.0001424227375537157,0.00022052381245885044
97,0.00013864715583622456,0.0002320422645425424
98,0.00014091581397224218,0.0002270169061375782
99,0.00014332316641230136,0.00018809593166224658
100,0.0001446191017748788,0.00019296589016448706
101,0.00013802519242744893,0.00020915282948408276
86,,0.0001713378878775984
